case_id,scenario,expected_role,trial,parameter_name,parameter_value,parameter_value_float_hex,forward_path_id,probe_index,output_relative_error,jvp_relative_error,vjp_relative_error,maximum_structure_relative_error,curved_vjp_sha256,straight_vjp_sha256,direct_vjp_sha256,vjp_residual_norm,curved_path_id,straight_path_id,direct_path_id,curved_matrix_sha256,straight_matrix_sha256,direct_matrix_sha256,curved_output_0,curved_output_1,curved_output_2,curved_output_3,curved_output_4,curved_output_5,curved_output_6,curved_output_7,straight_output_0,straight_output_1,straight_output_2,straight_output_3,straight_output_4,straight_output_5,straight_output_6,straight_output_7,direct_output_0,direct_output_1,direct_output_2,direct_output_3,direct_output_4,direct_output_5,direct_output_6,direct_output_7,curved_jvp_0,curved_jvp_1,curved_jvp_2,curved_jvp_3,curved_jvp_4,curved_jvp_5,curved_jvp_6,curved_jvp_7,straight_jvp_0,straight_jvp_1,straight_jvp_2,straight_jvp_3,straight_jvp_4,straight_jvp_5,straight_jvp_6,straight_jvp_7,direct_jvp_0,direct_jvp_1,direct_jvp_2,direct_jvp_3,direct_jvp_4,direct_jvp_5,direct_jvp_6,direct_jvp_7
trial-01__three_path_structure_mismatch__relative_fault_magnitude__0x1.5798ee2308c3ap-27,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,1,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,structure_direct,5,1.2690592487870052e-08,2.3029258801717263e-09,5.81758582558908e-09,1.2690592487870052e-08,bd2d4bf195a6c6e7317c96bbaee2dcfdaa798b20d6ea0f731c4f2a686f5ab4a6,d34c2a3a1213677eb54af89f14045815e757acd7ec2b798e2acabb025adf1eb8,64e76918f97373482c0358c083399c2b2ac3bdaab00e8c483ab8f8e8fc08fb9c,5.790417401994575e-09,structure_curved,structure_straight,structure_direct,2d7430ac8fe4974314ef3bc3eff06ca0bf7a8aa60d29739a758fba036d3c259f,e3501f1d18ee34bbe92ea839547e1eb6b8e80b2ea6d1209999682b16edfd4a74,05dc69f0a48240340df2001aa372e1d8cd98d2b6ddbe5db69a53a30c7cd926f8,-0.027610104113730286,-0.011255295422933128,-0.028589444484631354,0.01019858910827375,-0.004446899478897666,-0.013966960505169716,-0.0007692513693411067,0.010353709479184202,-0.0024851087310566724,-0.014703886120989962,-0.0014585883171070754,0.006707812088871887,0.010560140390162797,-0.023819469254629477,0.019431366445386577,0.0052837633794289435,-0.025124995767635282,0.0034485908372584016,-0.027130856264667554,0.0034907770021794654,-0.015007040208838356,0.009852508705004146,-0.02020061762497963,0.0050699462227121374,0.0212781459809787,0.028739696875680166,-0.018152885382237645,-0.004433208054655582,-0.006406867990297159,0.042454110144859454,0.0037740289661401544,-0.02284560954837057,0.0044654374244216845,0.008645140766991891,-0.015543535655546064,0.011787190054824273,-0.010602018266437105,0.04756050031741992,0.0034462380902669574,-0.01974729539724349,0.01681270850865452,0.02009455612600972,-0.0026093497387795176,-0.016220398111622916,0.004195150233859884,-0.005106390178092265,0.00032779089948437414,-0.00309831413582704
trial-01__three_path_structure_mismatch__relative_fault_magnitude__0x1.5798ee2308c3ap-27,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,1,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,structure_direct,6,1.2690592487870052e-08,7.080303287928368e-09,5.81758582558908e-09,1.2690592487870052e-08,bd2d4bf195a6c6e7317c96bbaee2dcfdaa798b20d6ea0f731c4f2a686f5ab4a6,d34c2a3a1213677eb54af89f14045815e757acd7ec2b798e2acabb025adf1eb8,64e76918f97373482c0358c083399c2b2ac3bdaab00e8c483ab8f8e8fc08fb9c,5.790417401994575e-09,structure_curved,structure_straight,structure_direct,2d7430ac8fe4974314ef3bc3eff06ca0bf7a8aa60d29739a758fba036d3c259f,e3501f1d18ee34bbe92ea839547e1eb6b8e80b2ea6d1209999682b16edfd4a74,05dc69f0a48240340df2001aa372e1d8cd98d2b6ddbe5db69a53a30c7cd926f8,-0.027610104113730286,-0.011255295422933128,-0.028589444484631354,0.01019858910827375,-0.004446899478897666,-0.013966960505169716,-0.0007692513693411067,0.010353709479184202,-0.0024851087310566724,-0.014703886120989962,-0.0014585883171070754,0.006707812088871887,0.010560140390162797,-0.023819469254629477,0.019431366445386577,0.0052837633794289435,-0.025124995767635282,0.0034485908372584016,-0.027130856264667554,0.0034907770021794654,-0.015007040208838356,0.009852508705004146,-0.02020061762497963,0.0050699462227121374,0.035729084190836466,-0.023028191444936473,-0.022230673011323435,-0.04421140762020844,-0.004513437455188777,0.011350489797486644,0.00028839336966158304,0.010296792099915127,0.012192150577307244,0.01065681373940816,-0.024527435168570727,-0.021695933178511307,-0.013155849543384857,0.024674749687481668,0.01239722535062436,0.010444342361846558,0.023536933849843386,-0.03368500526979544,0.002296762216880083,-0.02251547443112493,0.008642412296773464,-0.013324259862705289,-0.012108832097442287,-0.00014755033741020802
trial-01__three_path_structure_mismatch__relative_fault_magnitude__0x1.5798ee2308c3ap-27,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,1,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,structure_direct,7,1.2690592487870052e-08,1.8439368500343652e-09,5.81758582558908e-09,1.2690592487870052e-08,bd2d4bf195a6c6e7317c96bbaee2dcfdaa798b20d6ea0f731c4f2a686f5ab4a6,d34c2a3a1213677eb54af89f14045815e757acd7ec2b798e2acabb025adf1eb8,64e76918f97373482c0358c083399c2b2ac3bdaab00e8c483ab8f8e8fc08fb9c,5.790417401994575e-09,structure_curved,structure_straight,structure_direct,2d7430ac8fe4974314ef3bc3eff06ca0bf7a8aa60d29739a758fba036d3c259f,e3501f1d18ee34bbe92ea839547e1eb6b8e80b2ea6d1209999682b16edfd4a74,05dc69f0a48240340df2001aa372e1d8cd98d2b6ddbe5db69a53a30c7cd926f8,-0.027610104113730286,-0.011255295422933128,-0.028589444484631354,0.01019858910827375,-0.004446899478897666,-0.013966960505169716,-0.0007692513693411067,0.010353709479184202,-0.0024851087310566724,-0.014703886120989962,-0.0014585883171070754,0.006707812088871887,0.010560140390162797,-0.023819469254629477,0.019431366445386577,0.0052837633794289435,-0.025124995767635282,0.0034485908372584016,-0.027130856264667554,0.0034907770021794654,-0.015007040208838356,0.009852508705004146,-0.02020061762497963,0.0050699462227121374,0.003951413230307555,-0.011911305035419723,0.03239419025752892,-0.032426204311281306,-0.017513786069701387,-0.02971553752032651,-0.02388765890170931,-0.010035309693431846,0.018677626752570075,-0.02152294063848032,-0.006769237927651742,-0.008632430421529592,-0.014884551383460114,-0.015954331446549314,-0.023912165123448674,-0.0041195849751117656,-0.014726213584285908,0.009611635625488139,0.039163428169529384,-0.0237937738925265,-0.0026292347409848415,-0.01376120608093969,2.4506252310803854e-05,-0.005915724698509784
trial-01__three_path_structure_mismatch__relative_fault_magnitude__0x1.5798ee2308c3ap-27,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,1,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,structure_direct,8,1.2690592487870052e-08,4.84918868191378e-09,5.81758582558908e-09,1.2690592487870052e-08,bd2d4bf195a6c6e7317c96bbaee2dcfdaa798b20d6ea0f731c4f2a686f5ab4a6,d34c2a3a1213677eb54af89f14045815e757acd7ec2b798e2acabb025adf1eb8,64e76918f97373482c0358c083399c2b2ac3bdaab00e8c483ab8f8e8fc08fb9c,5.790417401994575e-09,structure_curved,structure_straight,structure_direct,2d7430ac8fe4974314ef3bc3eff06ca0bf7a8aa60d29739a758fba036d3c259f,e3501f1d18ee34bbe92ea839547e1eb6b8e80b2ea6d1209999682b16edfd4a74,05dc69f0a48240340df2001aa372e1d8cd98d2b6ddbe5db69a53a30c7cd926f8,-0.027610104113730286,-0.011255295422933128,-0.028589444484631354,0.01019858910827375,-0.004446899478897666,-0.013966960505169716,-0.0007692513693411067,0.010353709479184202,-0.0024851087310566724,-0.014703886120989962,-0.0014585883171070754,0.006707812088871887,0.010560140390162797,-0.023819469254629477,0.019431366445386577,0.0052837633794289435,-0.025124995767635282,0.0034485908372584016,-0.027130856264667554,0.0034907770021794654,-0.015007040208838356,0.009852508705004146,-0.02020061762497963,0.0050699462227121374,0.012568658038951156,0.000663640081873904,0.016423460242556136,0.003133633301577642,0.018504336417115835,0.024593132641401734,0.004972648980131299,-0.003996000130940411,0.015471454399213904,-0.02818563394379997,0.01974380131561412,0.015155052054022575,-0.004819312644203829,0.005936508562098227,0.026522208662914083,-0.008010886640903644,-0.002902796205770971,0.02884927396980992,-0.003320341034072753,-0.012021418745533296,0.02332364919767842,0.018656624097144314,-0.021549559758931965,0.004014886460618467
trial-01__three_path_structure_mismatch__relative_fault_magnitude__0x1.5798ee2308c3ap-27,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,1,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,structure_direct,9,1.2690592487870052e-08,1.4649905220513312e-08,5.81758582558908e-09,1.4649905220513312e-08,bd2d4bf195a6c6e7317c96bbaee2dcfdaa798b20d6ea0f731c4f2a686f5ab4a6,d34c2a3a1213677eb54af89f14045815e757acd7ec2b798e2acabb025adf1eb8,64e76918f97373482c0358c083399c2b2ac3bdaab00e8c483ab8f8e8fc08fb9c,5.790417401994575e-09,structure_curved,structure_straight,structure_direct,2d7430ac8fe4974314ef3bc3eff06ca0bf7a8aa60d29739a758fba036d3c259f,e3501f1d18ee34bbe92ea839547e1eb6b8e80b2ea6d1209999682b16edfd4a74,05dc69f0a48240340df2001aa372e1d8cd98d2b6ddbe5db69a53a30c7cd926f8,-0.027610104113730286,-0.011255295422933128,-0.028589444484631354,0.01019858910827375,-0.004446899478897666,-0.013966960505169716,-0.0007692513693411067,0.010353709479184202,-0.0024851087310566724,-0.014703886120989962,-0.0014585883171070754,0.006707812088871887,0.010560140390162797,-0.023819469254629477,0.019431366445386577,0.0052837633794289435,-0.025124995767635282,0.0034485908372584016,-0.027130856264667554,0.0034907770021794654,-0.015007040208838356,0.009852508705004146,-0.02020061762497963,0.0050699462227121374,-0.011013816263976423,-0.0015507151877366056,-0.0037634260710169374,0.013987824826814458,0.011048757745887277,0.005384111744983103,0.005160553310947211,-0.009416994149393848,-0.0005592965531607002,0.015655414232015174,0.001657591641126585,0.013810130169890938,0.008524771290902178,0.007338166780965934,0.026207745993553157,0.011296707340403075,-0.010454519362800401,-0.017206129545593588,-0.005421017624323515,0.00017769467249302188,0.0025239867621530943,-0.0019540549957938265,-0.021047192854143144,-0.02071370160095313
trial-01__three_path_structure_mismatch__relative_fault_magnitude__0x1.5798ee2308c3ap-27,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,1,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,structure_direct,10,1.2690592487870052e-08,1.1413655263880154e-08,5.81758582558908e-09,1.2690592487870052e-08,bd2d4bf195a6c6e7317c96bbaee2dcfdaa798b20d6ea0f731c4f2a686f5ab4a6,d34c2a3a1213677eb54af89f14045815e757acd7ec2b798e2acabb025adf1eb8,64e76918f97373482c0358c083399c2b2ac3bdaab00e8c483ab8f8e8fc08fb9c,5.790417401994575e-09,structure_curved,structure_straight,structure_direct,2d7430ac8fe4974314ef3bc3eff06ca0bf7a8aa60d29739a758fba036d3c259f,e3501f1d18ee34bbe92ea839547e1eb6b8e80b2ea6d1209999682b16edfd4a74,05dc69f0a48240340df2001aa372e1d8cd98d2b6ddbe5db69a53a30c7cd926f8,-0.027610104113730286,-0.011255295422933128,-0.028589444484631354,0.01019858910827375,-0.004446899478897666,-0.013966960505169716,-0.0007692513693411067,0.010353709479184202,-0.0024851087310566724,-0.014703886120989962,-0.0014585883171070754,0.006707812088871887,0.010560140390162797,-0.023819469254629477,0.019431366445386577,0.0052837633794289435,-0.025124995767635282,0.0034485908372584016,-0.027130856264667554,0.0034907770021794654,-0.015007040208838356,0.009852508705004146,-0.02020061762497963,0.0050699462227121374,-0.01957319420937243,-0.003364468083650166,0.009377614760506702,0.0013182025053915271,0.020754602195485437,0.009237385888248087,0.0058776298968286,-0.014797877504320328,-0.009675898858418125,-0.006715517054481876,0.03435978872408415,-0.012921636835092723,0.002638045621420093,-0.0003820983324394814,0.01246466824083485,-0.02896717640375352,-0.009897295052011954,0.0033510488627346378,-0.024982173888140773,0.01423983935385835,0.018116556837920197,0.00961948425520962,-0.006587038491355313,0.014169298803950903
trial-01__three_path_structure_mismatch__relative_fault_magnitude__0x1.5798ee2308c3ap-27,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,1,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,structure_direct,11,1.2690592487870052e-08,1.5037009243277763e-08,5.81758582558908e-09,1.5037009243277763e-08,bd2d4bf195a6c6e7317c96bbaee2dcfdaa798b20d6ea0f731c4f2a686f5ab4a6,d34c2a3a1213677eb54af89f14045815e757acd7ec2b798e2acabb025adf1eb8,64e76918f97373482c0358c083399c2b2ac3bdaab00e8c483ab8f8e8fc08fb9c,5.790417401994575e-09,structure_curved,structure_straight,structure_direct,2d7430ac8fe4974314ef3bc3eff06ca0bf7a8aa60d29739a758fba036d3c259f,e3501f1d18ee34bbe92ea839547e1eb6b8e80b2ea6d1209999682b16edfd4a74,05dc69f0a48240340df2001aa372e1d8cd98d2b6ddbe5db69a53a30c7cd926f8,-0.027610104113730286,-0.011255295422933128,-0.028589444484631354,0.01019858910827375,-0.004446899478897666,-0.013966960505169716,-0.0007692513693411067,0.010353709479184202,-0.0024851087310566724,-0.014703886120989962,-0.0014585883171070754,0.006707812088871887,0.010560140390162797,-0.023819469254629477,0.019431366445386577,0.0052837633794289435,-0.025124995767635282,0.0034485908372584016,-0.027130856264667554,0.0034907770021794654,-0.015007040208838356,0.009852508705004146,-0.02020061762497963,0.0050699462227121374,-0.004475255650276324,0.008166196928824785,-0.0047631448167005565,0.00956670619071965,0.015599094733817884,-0.016858004172916725,0.01249240269989773,-0.00894092904977843,-6.225481524449057e-05,0.040049265218998056,-0.011325864311924672,-0.01329455977999178,-0.02016730877830433,-0.002846314302516239,0.015302319643090895,0.005552843662716,-0.004413000269995898,-0.03188306849448937,0.0065627196378081915,0.02286126599599002,0.03576640401083859,-0.01401168980514977,-0.002809917221700074,-0.014493772892967077
trial-01__three_path_structure_mismatch__relative_fault_magnitude__0x1.5798ee2308c3ap-27,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,1,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,structure_direct,12,1.2690592487870052e-08,3.830002305640254e-09,5.81758582558908e-09,1.2690592487870052e-08,bd2d4bf195a6c6e7317c96bbaee2dcfdaa798b20d6ea0f731c4f2a686f5ab4a6,d34c2a3a1213677eb54af89f14045815e757acd7ec2b798e2acabb025adf1eb8,64e76918f97373482c0358c083399c2b2ac3bdaab00e8c483ab8f8e8fc08fb9c,5.790417401994575e-09,structure_curved,structure_straight,structure_direct,2d7430ac8fe4974314ef3bc3eff06ca0bf7a8aa60d29739a758fba036d3c259f,e3501f1d18ee34bbe92ea839547e1eb6b8e80b2ea6d1209999682b16edfd4a74,05dc69f0a48240340df2001aa372e1d8cd98d2b6ddbe5db69a53a30c7cd926f8,-0.027610104113730286,-0.011255295422933128,-0.028589444484631354,0.01019858910827375,-0.004446899478897666,-0.013966960505169716,-0.0007692513693411067,0.010353709479184202,-0.0024851087310566724,-0.014703886120989962,-0.0014585883171070754,0.006707812088871887,0.010560140390162797,-0.023819469254629477,0.019431366445386577,0.0052837633794289435,-0.025124995767635282,0.0034485908372584016,-0.027130856264667554,0.0034907770021794654,-0.015007040208838356,0.009852508705004146,-0.02020061762497963,0.0050699462227121374,0.014028979043039128,-0.003462625360072174,0.001149333649362139,-0.010170723684751111,0.01956310923285575,-0.03950164739156078,0.00048283606352047555,0.031846685109775306,0.00255372181942004,0.004054873433762312,-0.014554772011982147,-0.012065663156669034,0.026897348225322186,-0.006008948448261467,-0.0035587647137373317,0.01164715242013777,0.011475257110429756,-0.007517498752905408,0.015704105632781518,0.0018949394668540576,-0.0073342390923704735,-0.033492698956370456,0.004041600833048952,0.02019953272579018
trial-01__three_path_structure_mismatch__relative_fault_magnitude__0x1.5798ee2308c3ap-27,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,1,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,structure_direct,13,1.2690592487870052e-08,4.5062553716305806e-09,5.81758582558908e-09,1.2690592487870052e-08,bd2d4bf195a6c6e7317c96bbaee2dcfdaa798b20d6ea0f731c4f2a686f5ab4a6,d34c2a3a1213677eb54af89f14045815e757acd7ec2b798e2acabb025adf1eb8,64e76918f97373482c0358c083399c2b2ac3bdaab00e8c483ab8f8e8fc08fb9c,5.790417401994575e-09,structure_curved,structure_straight,structure_direct,2d7430ac8fe4974314ef3bc3eff06ca0bf7a8aa60d29739a758fba036d3c259f,e3501f1d18ee34bbe92ea839547e1eb6b8e80b2ea6d1209999682b16edfd4a74,05dc69f0a48240340df2001aa372e1d8cd98d2b6ddbe5db69a53a30c7cd926f8,-0.027610104113730286,-0.011255295422933128,-0.028589444484631354,0.01019858910827375,-0.004446899478897666,-0.013966960505169716,-0.0007692513693411067,0.010353709479184202,-0.0024851087310566724,-0.014703886120989962,-0.0014585883171070754,0.006707812088871887,0.010560140390162797,-0.023819469254629477,0.019431366445386577,0.0052837633794289435,-0.025124995767635282,0.0034485908372584016,-0.027130856264667554,0.0034907770021794654,-0.015007040208838356,0.009852508705004146,-0.02020061762497963,0.0050699462227121374,0.033055892345786125,0.00750470157368204,-0.01529178357643231,0.011338610524266296,-0.019229523949919933,-0.0357969366049653,0.01052186237266655,6.510190969477583e-05,0.011898353475555576,0.014221940301641414,-0.008190004529627575,0.017597012531312448,-0.010690779811533073,0.00999007815950158,0.01057778838344921,0.008109262600689017,0.021157538713686346,-0.006717238671353259,-0.007101779086307919,-0.00625840201404964,-0.00853874427655712,-0.04578701478254471,-5.592593362182125e-05,-0.008044160640993952
trial-01__three_path_structure_mismatch__relative_fault_magnitude__0x1.5798ee2308c3ap-27,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,1,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,structure_direct,14,1.2690592487870052e-08,1.3496945311915931e-08,5.81758582558908e-09,1.3496945311915931e-08,bd2d4bf195a6c6e7317c96bbaee2dcfdaa798b20d6ea0f731c4f2a686f5ab4a6,d34c2a3a1213677eb54af89f14045815e757acd7ec2b798e2acabb025adf1eb8,64e76918f97373482c0358c083399c2b2ac3bdaab00e8c483ab8f8e8fc08fb9c,5.790417401994575e-09,structure_curved,structure_straight,structure_direct,2d7430ac8fe4974314ef3bc3eff06ca0bf7a8aa60d29739a758fba036d3c259f,e3501f1d18ee34bbe92ea839547e1eb6b8e80b2ea6d1209999682b16edfd4a74,05dc69f0a48240340df2001aa372e1d8cd98d2b6ddbe5db69a53a30c7cd926f8,-0.027610104113730286,-0.011255295422933128,-0.028589444484631354,0.01019858910827375,-0.004446899478897666,-0.013966960505169716,-0.0007692513693411067,0.010353709479184202,-0.0024851087310566724,-0.014703886120989962,-0.0014585883171070754,0.006707812088871887,0.010560140390162797,-0.023819469254629477,0.019431366445386577,0.0052837633794289435,-0.025124995767635282,0.0034485908372584016,-0.027130856264667554,0.0034907770021794654,-0.015007040208838356,0.009852508705004146,-0.02020061762497963,0.0050699462227121374,-0.011840142571257872,0.009262499680773067,-0.03693366001397781,-0.01704907556161515,-0.025635308013643877,0.0018483486956964161,-0.011806559735463643,0.028317675729004798,-0.008007455759540089,0.013397991258775223,-0.014736885346857858,-0.0029924348935372967,-0.02170159827840878,0.0047174090944388635,-0.019278718451713705,0.02889268673177598,-0.0038326870619132506,-0.004135491487531848,-0.02219677473025556,-0.01405664067927109,-0.0039337099560645804,-0.0028690604276351735,0.007472158839571691,-0.00057501092285867
trial-01__three_path_structure_mismatch__relative_fault_magnitude__0x1.5798ee2308c3ap-27,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,1,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,structure_direct,15,1.2690592487870052e-08,1.2346228153712027e-09,5.81758582558908e-09,1.2690592487870052e-08,bd2d4bf195a6c6e7317c96bbaee2dcfdaa798b20d6ea0f731c4f2a686f5ab4a6,d34c2a3a1213677eb54af89f14045815e757acd7ec2b798e2acabb025adf1eb8,64e76918f97373482c0358c083399c2b2ac3bdaab00e8c483ab8f8e8fc08fb9c,5.790417401994575e-09,structure_curved,structure_straight,structure_direct,2d7430ac8fe4974314ef3bc3eff06ca0bf7a8aa60d29739a758fba036d3c259f,e3501f1d18ee34bbe92ea839547e1eb6b8e80b2ea6d1209999682b16edfd4a74,05dc69f0a48240340df2001aa372e1d8cd98d2b6ddbe5db69a53a30c7cd926f8,-0.027610104113730286,-0.011255295422933128,-0.028589444484631354,0.01019858910827375,-0.004446899478897666,-0.013966960505169716,-0.0007692513693411067,0.010353709479184202,-0.0024851087310566724,-0.014703886120989962,-0.0014585883171070754,0.006707812088871887,0.010560140390162797,-0.023819469254629477,0.019431366445386577,0.0052837633794289435,-0.025124995767635282,0.0034485908372584016,-0.027130856264667554,0.0034907770021794654,-0.015007040208838356,0.009852508705004146,-0.02020061762497963,0.0050699462227121374,-0.03687614505473347,-0.001087609698062372,0.006920382498489226,-0.0027096588172179858,-0.035439278305180545,-0.01697865967751334,-0.004378548747818277,-0.03135126819763857,-0.015073051853401975,0.00801106836118767,0.00123972626240133,0.007426846847110907,-0.04227532041098104,-0.009345012035524626,0.01949442030154086,0.005145696252168065,-0.0218030932433265,-0.00909867804406471,0.005680656225490624,-0.010136505666207666,0.006836042068734514,-0.0076336476468383,-0.023872969028659746,-0.036496964436393414
trial-01__three_path_structure_mismatch__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,1,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,structure_direct,0,8.08894052593202e-07,4.928427389477354e-07,1.153472963602175e-06,1.153472963602175e-06,bd2d4bf195a6c6e7317c96bbaee2dcfdaa798b20d6ea0f731c4f2a686f5ab4a6,d34c2a3a1213677eb54af89f14045815e757acd7ec2b798e2acabb025adf1eb8,4cf9d9ab54caf0194dd932dfa0ea82b5dfeee60cc1e620b44e9ec3a90d027ced,1.148086195082974e-06,structure_curved,structure_straight,structure_direct,2d7430ac8fe4974314ef3bc3eff06ca0bf7a8aa60d29739a758fba036d3c259f,e3501f1d18ee34bbe92ea839547e1eb6b8e80b2ea6d1209999682b16edfd4a74,84768b67bbd857652c1fb4b3971449d4c11ba2421c1fa3775811f6d2981b4f60,-0.027610104113730286,-0.011255295422933128,-0.028589444484631354,0.01019858910827375,-0.004446899478897666,-0.013966960505169716,-0.0007692513693411067,0.010353709479184202,-0.0024851087310566724,-0.014703886120989962,-0.0014585883171070754,0.006707812088871887,0.010560140390162797,-0.023819469254629477,0.019431366445386577,0.0052837633794289435,-0.025124981873680435,0.0034485920327242776,-0.027130832792904194,0.00349077206097537,-0.015007016398697977,0.009852499647685448,-0.02020062148013155,0.005069944442056338,-0.0195861589280272,0.010257167314161498,0.008832181196402358,0.01671600570762845,0.02314108084947297,-0.007289073791834269,0.005602216378276052,0.004604923153554359,0.009900630557263904,0.012404100779010916,-0.000380181235741015,0.0015579738701990212,0.005013934551026196,-0.0014623917882206883,0.005830458011369201,0.007517485041560587,-0.029486796499982697,-0.002146934157889992,0.009212350294617611,0.015158034412146313,0.018127134111205777,-0.005826677277418306,-0.00022823972979235484,-0.0029125610272279553
trial-01__three_path_structure_mismatch__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,1,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,structure_direct,1,8.08894052593202e-07,2.8188765661493935e-06,1.153472963602175e-06,2.8188765661493935e-06,bd2d4bf195a6c6e7317c96bbaee2dcfdaa798b20d6ea0f731c4f2a686f5ab4a6,d34c2a3a1213677eb54af89f14045815e757acd7ec2b798e2acabb025adf1eb8,4cf9d9ab54caf0194dd932dfa0ea82b5dfeee60cc1e620b44e9ec3a90d027ced,1.148086195082974e-06,structure_curved,structure_straight,structure_direct,2d7430ac8fe4974314ef3bc3eff06ca0bf7a8aa60d29739a758fba036d3c259f,e3501f1d18ee34bbe92ea839547e1eb6b8e80b2ea6d1209999682b16edfd4a74,84768b67bbd857652c1fb4b3971449d4c11ba2421c1fa3775811f6d2981b4f60,-0.027610104113730286,-0.011255295422933128,-0.028589444484631354,0.01019858910827375,-0.004446899478897666,-0.013966960505169716,-0.0007692513693411067,0.010353709479184202,-0.0024851087310566724,-0.014703886120989962,-0.0014585883171070754,0.006707812088871887,0.010560140390162797,-0.023819469254629477,0.019431366445386577,0.0052837633794289435,-0.025124981873680435,0.0034485920327242776,-0.027130832792904194,0.00349077206097537,-0.015007016398697977,0.009852499647685448,-0.02020062148013155,0.005069944442056338,0.020514612875842657,-0.00811406798853519,0.024766868704986733,-0.006527805977233954,-0.007211221111473837,-0.01821442258752081,0.005415404415720049,0.008144329668893937,0.018818966565391598,0.00021471877008231888,0.02795700243481359,0.01899475520101051,-0.002763425018126264,-0.0016445334197687485,-0.011066321383294529,0.01351437030340242,0.0016956833399937002,-0.008328783100156488,-0.003190069657583749,-0.025522574769802624,-0.004447731758664815,-0.016569914116653584,0.016481715751764835,-0.005370045178432151
trial-01__three_path_structure_mismatch__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,1,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,structure_direct,2,8.08894052593202e-07,5.254427968153092e-06,1.153472963602175e-06,5.254427968153092e-06,bd2d4bf195a6c6e7317c96bbaee2dcfdaa798b20d6ea0f731c4f2a686f5ab4a6,d34c2a3a1213677eb54af89f14045815e757acd7ec2b798e2acabb025adf1eb8,4cf9d9ab54caf0194dd932dfa0ea82b5dfeee60cc1e620b44e9ec3a90d027ced,1.148086195082974e-06,structure_curved,structure_straight,structure_direct,2d7430ac8fe4974314ef3bc3eff06ca0bf7a8aa60d29739a758fba036d3c259f,e3501f1d18ee34bbe92ea839547e1eb6b8e80b2ea6d1209999682b16edfd4a74,84768b67bbd857652c1fb4b3971449d4c11ba2421c1fa3775811f6d2981b4f60,-0.027610104113730286,-0.011255295422933128,-0.028589444484631354,0.01019858910827375,-0.004446899478897666,-0.013966960505169716,-0.0007692513693411067,0.010353709479184202,-0.0024851087310566724,-0.014703886120989962,-0.0014585883171070754,0.006707812088871887,0.010560140390162797,-0.023819469254629477,0.019431366445386577,0.0052837633794289435,-0.025124981873680435,0.0034485920327242776,-0.027130832792904194,0.00349077206097537,-0.015007016398697977,0.009852499647685448,-0.02020062148013155,0.005069944442056338,0.0041113202960150275,0.012480485865287097,0.005696151381111717,0.02372529636487027,-0.022848130849795326,-0.025783053122531364,0.01681474089258767,-0.00563436325542267,-7.032460661439179e-05,0.012700699696095752,-0.004241318394598612,0.025626982367813918,-0.01604688480398874,-0.01665582747724523,0.010847839536173359,-0.0008370561923456997,0.0041816781401563495,-0.00022021054699286093,0.009937527286626007,-0.0019016982026562026,-0.006801188299326423,-0.00912724803929177,0.005966892338054637,-0.0047973111416794835
